date,actual_return,predicted_mean,mse,mae,hit_10,hit_5,hit_1
2020-02-29,-0.01231230866041759,-0.0007276118,0.0006818317278784523,0.021612902704887558,0.3950617283950617,0.32098765432098764,0.14814814814814814
2020-03-01,0.04254275109760396,-0.0007276118,0.002204017346991931,0.04327036295566516,0.0,0.0,0.0
2020-03-02,-0.027755269942837967,-0.0007276118,0.000936975760405237,0.027655311960638293,0.5802469135802469,0.4074074074074074,0.14814814814814814
2020-03-03,0.040323817017779595,-0.0007276118,0.0019895756084184956,0.04105142887584079,0.0,0.0,0.0
2020-03-04,-0.03520420080023035,-0.0007276118,0.0015117576165217703,0.03456585909757095,0.7654320987654321,0.6172839506172839,0.3333333333333333
2020-03-05,-0.015606196386058526,-0.0007276118,0.000709289146992005,0.020146081809478546,0.345679012345679,0.2345679012345679,0.09876543209876543
2020-03-06,-0.015606196386058526,-0.0007276118,0.000709289146992005,0.020146081809478546,0.345679012345679,0.2345679012345679,0.09876543209876543
2020-03-07,-0.015606196386058526,-0.0007276118,0.000709289146992005,0.020146081809478546,0.345679012345679,0.2345679012345679,0.09876543209876543
2020-03-08,-0.08726844973224698,-0.0007276118,0.01033468321043154,0.08658519826320334,0.9382716049382716,0.9259259259259259,0.8271604938271605
2020-03-09,0.04616756434118924,-0.0007276118,0.002815042529388103,0.04794558119549474,0.0,0.0,0.0
2020-03-10,-0.05371879079622038,-0.0007276118,0.0035680535486114946,0.0536056268321146,0.9135802469135802,0.8641975308641975,0.6172839506172839
2020-03-11,-0.10803104858559975,-0.0007276118,0.012850108630013056,0.10730343672753856,0.9876543209876543,0.9753086419753086,0.9629629629629629
2020-03-12,0.09379049898418845,-0.0007276118,0.010599375479967643,0.09451811084224965,0.0,0.0,0.0
2020-03-13,0.09379049898418845,-0.0007276118,0.010599375479967643,0.09451811084224965,0.0,0.0,0.0
2020-03-14,0.09379049898418845,-0.0007276118,0.010599375479967643,0.09451811084224965,0.0,0.0,0.0
2020-03-15,-0.12648949182328809,-0.0007276118,0.019130532882032064,0.1257618799652269,0.9876543209876543,0.9876543209876543,0.9629629629629629
2020-03-16,0.05570329871063975,-0.0007276118,0.005499535563419962,0.06446445453089554,0.06172839506172839,0.04938271604938271,0.024691358024691357
2020-03-17,-0.06052586834607383,-0.0007276118,0.008082451571922757,0.06986564926247159,0.691358024691358,0.654320987654321,0.5802469135802469
2020-03-18,0.007371938839630135,-0.0007276118,0.00337479472938135,0.0454566402525069,0.3333333333333333,0.30864197530864196,0.16049382716049382
2020-03-19,-0.04544340097759625,-0.0007276118,0.003294075996485893,0.04866365663995621,0.7160493827160493,0.654320987654321,0.4567901234567901
2020-03-20,-0.04544340097759625,-0.0007276118,0.003294075996485893,0.04866365663995621,0.7160493827160493,0.654320987654321,0.4567901234567901
2020-03-21,-0.04544340097759625,-0.0007276118,0.003294075996485893,0.04866365663995621,0.7160493827160493,0.654320987654321,0.4567901234567901
2020-03-22,-0.03654324901093572,-0.0007276118,0.0033576239343442358,0.0488028836804288,0.6790123456790124,0.5555555555555556,0.4691358024691358
2020-03-23,0.09714274952851616,-0.0007276118,0.01251500084445368,0.09810253914036646,0.0,0.0,0.0
2020-03-24,0.018734012210772297,-0.0007276118,0.002958021071349345,0.03918857670124545,0.16049382716049382,0.1111111111111111,0.04938271604938271
2020-03-25,0.06483939340589559,-0.0007276118,0.004999915988983531,0.06628207535490564,0.012345679012345678,0.0,0.0
2020-03-26,-0.034713377043891824,-0.0007276118,0.0020353091454009486,0.0358725720934665,0.6049382716049383,0.5185185185185185,0.2962962962962963
2020-03-27,-0.034713377043891824,-0.0007276118,0.0020353091454009486,0.0358725720934665,0.6049382716049383,0.5185185185185185,0.2962962962962963
2020-03-28,-0.034713377043891824,-0.0007276118,0.0020353091454009486,0.0358725720934665,0.6049382716049383,0.5185185185185185,0.2962962962962963
2020-03-29,0.027074258242096087,-0.0007276118,0.0013882991440720218,0.0328347697954064,0.04938271604938271,0.037037037037037035,0.012345679012345678
2020-03-30,-0.01770624121659292,-0.0007276118,0.000872651443370588,0.024766122788505634,0.4444444444444444,0.38271604938271603,0.1111111111111111
2020-03-31,-0.048649323744156245,-0.0007276118,0.003377545061167208,0.049222724223769665,0.8148148148148148,0.7160493827160493,0.4691358024691358
2020-04-01,0.025834391911694305,-0.0007276118,0.001897351913071627,0.03696338376477007,0.08641975308641975,0.07407407407407407,0.04938271604938271
2020-04-02,-0.017148101865913805,-0.0007276118,0.000746559781384654,0.02207204176748985,0.35802469135802467,0.2962962962962963,0.08641975308641975
2020-04-03,-0.017148101865913805,-0.0007276118,0.000746559781384654,0.02207204176748985,0.35802469135802467,0.2962962962962963,0.08641975308641975
2020-04-04,-0.017148101865913805,-0.0007276118,0.000746559781384654,0.02207204176748985,0.35802469135802467,0.2962962962962963,0.08641975308641975
2020-04-05,0.06728609282651331,-0.0007276118,0.0057154710976026575,0.06826940042312432,0.0,0.0,0.0
2020-04-06,0.001465183261142069,-0.0007276118,0.0008325173682922379,0.02164990268542091,0.2222222222222222,0.1111111111111111,0.024691358024691357
2020-04-07,0.03649430232860794,-0.0007276118,0.0018640907033517756,0.03732473524457553,0.0,0.0,0.0
2020-04-08,0.017555520812158883,-0.0007276118,0.0011925475610922618,0.02662115484834464,0.04938271604938271,0.024691358024691357,0.0
2020-04-09,0.017555520812158883,-0.0007276118,0.0011925475610922618,0.02662115484834464,0.04938271604938271,0.024691358024691357,0.0
2020-04-10,0.017555520812158883,-0.0007276118,0.0011925475610922618,0.02662115484834464,0.04938271604938271,0.024691358024691357,0.0
2020-04-11,0.017555520812158883,-0.0007276118,0.0011925475610922618,0.02662115484834464,0.04938271604938271,0.024691358024691357,0.0
2020-04-12,-0.015755372840656763,-0.0007276118,0.0008200829604071226,0.022423190967215793,0.4074074074074074,0.30864197530864196,0.16049382716049382
2020-04-13,0.02239671022278248,-0.0007276118,0.0010991058203247371,0.029690523687340126,0.037037037037037035,0.037037037037037035,0.012345679012345678
2020-04-14,-0.03002363661481336,-0.0007276118,0.0014752885864704563,0.03270006394438579,0.6296296296296297,0.5555555555555556,0.24691358024691357
2020-04-15,-0.0011123713332982668,-0.0007276118,0.0010147815386666564,0.023242550956694474,0.20987654320987653,0.14814814814814814,0.08641975308641975
2020-04-16,0.03728474908106023,-0.0007276118,0.002589364467288655,0.03972808199483626,0.0,0.0,0.0
2020-04-17,0.03728474908106023,-0.0007276118,0.002589364467288655,0.03972808199483626,0.0,0.0,0.0
2020-04-18,0.03728474908106023,-0.0007276118,0.002589364467288655,0.03972808199483626,0.0,0.0,0.0
2020-04-19,-0.020724494668633568,-0.0007276118,0.0006836940589813827,0.022556162965954446,0.49382716049382713,0.38271604938271603,0.14814814814814814
2020-04-20,-0.029167644271322724,-0.0007276118,0.0010529532560073402,0.028671979090373955,0.691358024691358,0.5308641975308642,0.20987654320987653
2020-04-21,0.01799110849628816,-0.0007276118,0.0007087160312309345,0.021466765958983065,0.024691358024691357,0.012345679012345678,0.0
2020-04-22,0.0008097950101894854,-0.0007276118,0.0004126503420882187,0.015644786160842986,0.16049382716049382,0.07407407407407407,0.04938271604938271
2020-04-23,0.011904522153031087,-0.0007276118,0.0004939332343978391,0.017649630638760187,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-04-24,0.011904522153031087,-0.0007276118,0.0004939332343978391,0.017649630638760187,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-04-25,0.011904522153031087,-0.0007276118,0.0004939332343978391,0.017649630638760187,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-04-26,0.021953060356688113,-0.0007276118,0.0009688363379762634,0.02475699203215266,0.0,0.0,0.0
2020-04-27,0.003565549846161581,-0.0007276118,0.0006966614498733277,0.0192164839104175,0.16049382716049382,0.07407407407407407,0.024691358024691357
2020-04-28,0.020585755463116917,-0.0007276118,0.0014390017982881629,0.028890434534083645,0.06172839506172839,0.037037037037037035,0.0
2020-04-29,-0.018217559986196636,-0.0007276118,0.000786862716915639,0.023015573499812078,0.4691358024691358,0.30864197530864196,0.09876543209876543
2020-04-30,-0.03138304167710816,-0.0007276118,0.0012462166310019916,0.031027439260512494,0.6790123456790124,0.5061728395061729,0.2345679012345679
2020-05-01,-0.03138304167710816,-0.0007276118,0.0012462166310019916,0.031027439260512494,0.6790123456790124,0.5061728395061729,0.2345679012345679
2020-05-02,-0.03138304167710816,-0.0007276118,0.0012462166310019916,0.031027439260512494,0.6790123456790124,0.5061728395061729,0.2345679012345679
2020-05-03,-0.0007136568152741759,-0.0007276118,0.00025813455514770795,0.012614838796486246,0.09876543209876543,0.04938271604938271,0.0
2020-05-04,0.005616656140411156,-0.0007276118,0.0003343328774471293,0.01466270412860827,0.07407407407407407,0.06172839506172839,0.037037037037037035
2020-05-05,-0.013910652982692036,-0.0007276118,0.0005039481577969107,0.017141671415442723,0.32098765432098764,0.20987654320987653,0.07407407407407407
2020-05-06,0.011982778974705373,-0.0007276118,0.0006026642526416417,0.01807075491137623,0.037037037037037035,0.012345679012345678,0.012345679012345678
2020-05-07,0.021301775869384303,-0.0007276118,0.0008455605022571521,0.023240967679160084,0.0,0.0,0.0
2020-05-08,0.021301775869384303,-0.0007276118,0.0008455605022571521,0.023240967679160084,0.0,0.0,0.0
2020-05-09,0.021301775869384303,-0.0007276118,0.0008455605022571521,0.023240967679160084,0.0,0.0,0.0
2020-05-10,-0.005547730762856227,-0.0007276118,0.000422756363507765,0.016149473646165122,0.2222222222222222,0.13580246913580246,0.024691358024691357
2020-05-11,-0.021960394093659567,-0.0007276118,0.0006529087631681394,0.021836302158186438,0.4691358024691358,0.2716049382716049,0.07407407407407407
2020-05-12,-0.022272200440547257,-0.0007276118,0.0009941674472326654,0.024285541676399926,0.48148148148148145,0.3333333333333333,0.18518518518518517
2020-05-13,0.015142030022791183,-0.0007276118,0.0006460723252513338,0.018348436392718107,0.024691358024691357,0.0,0.0
2020-05-14,-0.00047053932934126467,-0.0007276118,0.00030707863682985574,0.01427881749266333,0.1111111111111111,0.037037037037037035,0.012345679012345678
2020-05-15,-0.00047053932934126467,-0.0007276118,0.00030707863682985574,0.01427881749266333,0.1111111111111111,0.037037037037037035,0.012345679012345678
2020-05-16,-0.00047053932934126467,-0.0007276118,0.00030707863682985574,0.01427881749266333,0.1111111111111111,0.037037037037037035,0.012345679012345678
2020-05-17,0.04374998638848433,-0.0007276118,0.0032401410417358016,0.04667781383452767,0.024691358024691357,0.012345679012345678,0.0
2020-05-18,-0.01633002493947772,-0.0007276118,0.00043782066503141097,0.017054971679505013,0.32098765432098764,0.2222222222222222,0.037037037037037035
2020-05-19,0.0157807437015113,-0.0007276118,0.0006135681418935235,0.020531206824082857,0.037037037037037035,0.012345679012345678,0.0
2020-05-20,-0.00573740249689374,-0.0007276118,0.00023302791638489135,0.012244566007717055,0.07407407407407407,0.0,0.0
2020-05-21,0.000906188876966729,-0.0007276118,0.00014254995333525973,0.008429746483138252,0.037037037037037035,0.012345679012345678,0.0
2020-05-22,0.000906188876966729,-0.0007276118,0.00014254995333525973,0.008429746483138252,0.037037037037037035,0.012345679012345678,0.0
2020-05-23,0.000906188876966729,-0.0007276118,0.00014254995333525973,0.008429746483138252,0.037037037037037035,0.012345679012345678,0.0
2020-05-24,0.000906188876966729,-0.0007276118,0.00014254995333525973,0.008429746483138252,0.037037037037037035,0.012345679012345678,0.0
2020-05-25,0.022996907177417862,-0.0007276118,0.0016400232089622633,0.02993527470879896,0.06172839506172839,0.0,0.0
2020-05-26,0.023360553966782566,-0.0007276118,0.0011856616053795405,0.027076015150543396,0.012345679012345678,0.012345679012345678,0.0
2020-05-27,-0.0055422443370779385,-0.0007276118,0.000531958460464802,0.018259396868426092,0.2222222222222222,0.16049382716049382,0.04938271604938271
2020-05-28,0.00018835688409750168,-0.0007276118,0.00035969911123253046,0.014712285118323369,0.1111111111111111,0.07407407407407407,0.0
2020-05-29,0.00018835688409750168,-0.0007276118,0.00035969911123253046,0.014712285118323369,0.1111111111111111,0.07407407407407407,0.0
2020-05-30,0.00018835688409750168,-0.0007276118,0.00035969911123253046,0.014712285118323369,0.1111111111111111,0.07407407407407407,0.0
2020-05-31,0.0040627703742355525,-0.0007276118,0.00036452994671321476,0.013813935721028688,0.06172839506172839,0.04938271604938271,0.037037037037037035
2020-06-01,0.01020847239647811,-0.0007276118,0.00034193875133285684,0.013374875251302825,0.012345679012345678,0.012345679012345678,0.0
2020-06-02,0.022249403410528796,-0.0007276118,0.001207791225367195,0.025136884936567547,0.0,0.0,0.0
2020-06-03,0.005649663136878654,-0.0007276118,0.0005392686976420413,0.01718372437471923,0.09876543209876543,0.037037037037037035,0.012345679012345678
2020-06-04,0.03058416830511599,-0.0007276118,0.0016709292893342677,0.03193081093557739,0.0,0.0,0.0
2020-06-05,0.03058416830511599,-0.0007276118,0.0016709292893342677,0.03193081093557739,0.0,0.0,0.0
2020-06-06,0.03058416830511599,-0.0007276118,0.0016709292893342677,0.03193081093557739,0.0,0.0,0.0
2020-06-07,0.018231131779075767,-0.0007276118,0.0009163387102092896,0.02205006958440518,0.037037037037037035,0.012345679012345678,0.0
2020-06-08,-0.016789434832238274,-0.0007276118,0.000615042376460064,0.019290770327433943,0.3950617283950617,0.2345679012345679,0.06172839506172839
2020-06-09,-0.016954291656802786,-0.0007276118,0.0010112222717401267,0.023819475286762384,0.3333333333333333,0.30864197530864196,0.18518518518518517
2020-06-10,-0.06843944546213247,-0.0007276118,0.00537452782941822,0.06771183360407128,0.9753086419753086,0.9259259259259259,0.7777777777777778
2020-06-11,0.018176876353040897,-0.0007276118,0.0008411083771776081,0.02170602223802217,0.0,0.0,0.0
2020-06-12,0.018176876353040897,-0.0007276118,0.0008411083771776081,0.02170602223802217,0.0,0.0,0.0
2020-06-13,0.018176876353040897,-0.0007276118,0.0008411083771776081,0.02170602223802217,0.0,0.0,0.0
2020-06-14,0.007549406473221386,-0.0007276118,0.00025123105050608817,0.012970978952421412,0.04938271604938271,0.0,0.0
2020-06-15,0.01875003874858783,-0.0007276118,0.0007356284076825603,0.020163267133054774,0.0,0.0,0.0
2020-06-16,-0.008036505391610493,-0.0007276118,0.0002816706448067953,0.012249742030486935,0.12345679012345678,0.1111111111111111,0.037037037037037035
2020-06-17,-0.00035372168366759507,-0.0007276118,0.0001085911754827588,0.007618771694667781,0.024691358024691357,0.012345679012345678,0.0
2020-06-18,-0.005701494513951952,-0.0007276118,0.0003635452441269082,0.01445896074964939,0.20987654320987653,0.09876543209876543,0.037037037037037035
2020-06-19,-0.005701494513951952,-0.0007276118,0.0003635452441269082,0.01445896074964939,0.20987654320987653,0.09876543209876543,0.037037037037037035
2020-06-20,-0.005701494513951952,-0.0007276118,0.0003635452441269082,0.01445896074964939,0.20987654320987653,0.09876543209876543,0.037037037037037035
2020-06-21,0.0005532480801003852,-0.0007276118,0.0001873161866238554,0.011303964738514463,0.08641975308641975,0.024691358024691357,0.0
2020-06-22,0.0026446692531926818,-0.0007276118,0.00014576611356326234,0.0094264938648429,0.024691358024691357,0.012345679012345678,0.0
2020-06-23,-0.028938213468600288,-0.0007276118,0.0010963245262385407,0.02872537300796517,0.654320987654321,0.4567901234567901,0.2222222222222222
2020-06-24,0.011690076695861714,-0.0007276118,0.00039101580434737184,0.01578466882851004,0.024691358024691357,0.024691358024691357,0.012345679012345678
2020-06-25,-0.026115070385725477,-0.0007276118,0.0010664021086033793,0.026033934136908708,0.49382716049382713,0.37037037037037035,0.14814814814814814
2020-06-26,-0.026115070385725477,-0.0007276118,0.0010664021086033793,0.026033934136908708,0.49382716049382713,0.37037037037037035,0.14814814814814814
2020-06-27,-0.026115070385725477,-0.0007276118,0.0010664021086033793,0.026033934136908708,0.49382716049382713,0.37037037037037035,0.14814814814814814
2020-06-28,0.01912084190495935,-0.0007276118,0.0007796556953120627,0.020490382787139598,0.0,0.0,0.0
2020-06-29,0.012162414794246094,-0.0007276118,0.0003506050329498319,0.014972675971067669,0.012345679012345678,0.012345679012345678,0.012345679012345678
2020-06-30,-0.0006534190492457549,-0.0007276118,0.0005538445605390229,0.015402333612417763,0.07407407407407407,0.04938271604938271,0.012345679012345678
2020-07-01,0.005595186947121209,-0.0007276118,0.00012078885456094811,0.008145938556360184,0.0,0.0,0.0
2020-07-02,0.005595186947121209,-0.0007276118,0.00012078885456094811,0.008145938556360184,0.0,0.0,0.0
2020-07-03,0.005595186947121209,-0.0007276118,0.00012078885456094811,0.008145938556360184,0.0,0.0,0.0
2020-07-04,0.005595186947121209,-0.0007276118,0.00012078885456094811,0.008145938556360184,0.0,0.0,0.0
2020-07-05,0.014241377394173926,-0.0007276118,0.0004040084194783547,0.016139703663365673,0.012345679012345678,0.012345679012345678,0.0
2020-07-06,-0.014232835324840234,-0.0007276118,0.00048250774294443446,0.0169701834933773,0.345679012345679,0.18518518518518517,0.037037037037037035
2020-07-07,0.004011842264833716,-0.0007276118,0.00020175121908601635,0.010510854018880087,0.024691358024691357,0.012345679012345678,0.0
2020-07-08,-0.01651448013299969,-0.0007276118,0.0007274080444830048,0.02147417649684993,0.38271604938271603,0.25925925925925924,0.1111111111111111
2020-07-09,0.01816643376376076,-0.0007276118,0.0007303856468730871,0.021226708272237348,0.0,0.0,0.0
2020-07-10,0.01816643376376076,-0.0007276118,0.0007303856468730871,0.021226708272237348,0.0,0.0,0.0
2020-07-11,0.01816643376376076,-0.0007276118,0.0007303856468730871,0.021226708272237348,0.0,0.0,0.0
2020-07-12,-0.0023295318423416336,-0.0007276118,0.00024151977719465424,0.011081848997592928,0.08641975308641975,0.06172839506172839,0.012345679012345678
2020-07-13,0.013756505112952115,-0.0007276118,0.0005089516146076817,0.018556599285785916,0.037037037037037035,0.037037037037037035,0.012345679012345678
2020-07-14,0.012462425742826857,-0.0007276118,0.0005722941865796676,0.01835692680378955,0.024691358024691357,0.012345679012345678,0.012345679012345678
2020-07-15,-0.0008826808678273552,-0.0007276118,0.00021507261987565289,0.010002287975397053,0.07407407407407407,0.04938271604938271,0.012345679012345678
2020-07-16,0.0011148704026983512,-0.0007276118,0.00021065667614025558,0.011596822681856783,0.06172839506172839,0.024691358024691357,0.0
2020-07-17,0.0011148704026983512,-0.0007276118,0.00021065667614025558,0.011596822681856783,0.06172839506172839,0.024691358024691357,0.0
2020-07-18,0.0011148704026983512,-0.0007276118,0.00021065667614025558,0.011596822681856783,0.06172839506172839,0.024691358024691357,0.0
2020-07-19,-0.004544235436102412,-0.0007276118,0.0003364852319480632,0.014018384436789712,0.13580246913580246,0.04938271604938271,0.012345679012345678
2020-07-20,0.010279491056477639,-0.0007276118,0.00045729922985852223,0.015542782524182138,0.024691358024691357,0.0,0.0
2020-07-21,0.005033956204559376,-0.0007276118,0.00022776541411772015,0.01121808417033276,0.04938271604938271,0.0,0.0
2020-07-22,-0.005414830959814461,-0.0007276118,0.00020084148524421403,0.010302346534500286,0.09876543209876543,0.07407407407407407,0.024691358024691357
2020-07-23,-0.008142201798834693,-0.0007276118,0.0005269970637611816,0.011632416700132531,0.14814814814814814,0.07407407407407407,0.012345679012345678
2020-07-24,-0.008142201798834693,-0.0007276118,0.0005269970637611816,0.011632416700132531,0.14814814814814814,0.07407407407407407,0.012345679012345678
2020-07-25,-0.008142201798834693,-0.0007276118,0.0005269970637611816,0.011632416700132531,0.14814814814814814,0.07407407407407407,0.012345679012345678
2020-07-26,0.003106020999532938,-0.0007276118,0.00023992886293782218,0.01268046724386353,0.037037037037037035,0.012345679012345678,0.0
2020-07-27,-0.002200834854511243,-0.0007276118,0.0002445684812072636,0.012437914197779986,0.08641975308641975,0.04938271604938271,0.012345679012345678
2020-07-28,0.00869780761491585,-0.0007276118,0.0003625467343886615,0.015228763995517857,0.06172839506172839,0.037037037037037035,0.0
2020-07-29,-0.009354320501350202,-0.0007276118,0.0009554596353557675,0.019186877391621858,0.25925925925925924,0.1728395061728395,0.06172839506172839
2020-07-30,-0.003074239226222258,-0.0007276118,0.00027525452110652865,0.01054360155036056,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-07-31,-0.003074239226222258,-0.0007276118,0.00027525452110652865,0.01054360155036056,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-08-01,-0.003074239226222258,-0.0007276118,0.00027525452110652865,0.01054360155036056,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-08-02,0.004471000788099499,-0.0007276118,0.00023759772583378395,0.011805306477206031,0.04938271604938271,0.012345679012345678,0.0
2020-08-03,0.005002403851217404,-0.0007276118,0.00027965380577163625,0.012357474527433738,0.012345679012345678,0.012345679012345678,0.012345679012345678
2020-08-04,0.007970878349148613,-0.0007276118,0.000437540982637883,0.015330809417281233,0.07407407407407407,0.04938271604938271,0.012345679012345678
2020-08-05,0.001102951727754155,-0.0007276118,0.00011501307170304214,0.007643036147349722,0.024691358024691357,0.012345679012345678,0.0
2020-08-06,0.00980841311038736,-0.0007276118,0.00044588463093283215,0.015885835506790062,0.024691358024691357,0.024691358024691357,0.0
2020-08-07,0.00980841311038736,-0.0007276118,0.00044588463093283215,0.015885835506790062,0.024691358024691357,0.024691358024691357,0.0
2020-08-08,0.00980841311038736,-0.0007276118,0.00044588463093283215,0.015885835506790062,0.024691358024691357,0.024691358024691357,0.0
2020-08-09,0.010455038442692882,-0.0007276118,0.0005636525473092756,0.017717587245205762,0.04938271604938271,0.024691358024691357,0.0
2020-08-10,-6.567024510274536e-05,-0.0007276118,0.0002570211071226224,0.013211603711596931,0.09876543209876543,0.04938271604938271,0.0
2020-08-11,0.009522839522404547,-0.0007276118,0.0003924756912556127,0.015077231099569786,0.012345679012345678,0.012345679012345678,0.0
2020-08-12,-0.006865562056730482,-0.0007276118,0.000273809576145322,0.00949018077081984,0.04938271604938271,0.024691358024691357,0.012345679012345678
2020-08-13,0.002456560058977447,-0.0007276118,0.00010336488876081619,0.007290035912654547,0.012345679012345678,0.0,0.0
2020-08-14,0.002456560058977447,-0.0007276118,0.00010336488876081619,0.007290035912654547,0.012345679012345678,0.0,0.0
2020-08-15,0.002456560058977447,-0.0007276118,0.00010336488876081619,0.007290035912654547,0.012345679012345678,0.0,0.0
2020-08-16,-0.003188774133735979,-0.0007276118,0.0002485006219653544,0.011562993460778862,0.1111111111111111,0.04938271604938271,0.0
2020-08-17,-0.0028956992152341814,-0.0007276118,0.0001331673959785596,0.008360168772259587,0.037037037037037035,0.012345679012345678,0.012345679012345678
2020-08-18,-0.0024315616210113648,-0.0007276118,0.0002966739227407209,0.008607245886337411,0.06172839506172839,0.024691358024691357,0.012345679012345678
2020-08-19,-0.004397953355159454,-0.0007276118,0.0001708980180901275,0.009930017617792709,0.07407407407407407,0.04938271604938271,0.0
2020-08-20,0.0009920006310537271,-0.0007276118,0.00015269425454485992,0.008649490962565953,0.024691358024691357,0.012345679012345678,0.0
2020-08-21,0.0009920006310537271,-0.0007276118,0.00015269425454485992,0.008649490962565953,0.024691358024691357,0.012345679012345678,0.0
2020-08-22,0.0009920006310537271,-0.0007276118,0.00015269425454485992,0.008649490962565953,0.024691358024691357,0.012345679012345678,0.0
2020-08-23,0.015531320999812125,-0.0007276118,0.0005880618030190828,0.018425172811142095,0.024691358024691357,0.0,0.0
2020-08-24,2.8190949548322298e-05,-0.0007276118,0.00015970547007833856,0.008577970671774796,0.024691358024691357,0.012345679012345678,0.0
2020-08-25,-0.0005687213224686375,-0.0007276118,0.0002637538081432123,0.011012993937018954,0.09876543209876543,0.024691358024691357,0.0
2020-08-26,0.006090098682943256,-0.0007276118,0.0003093516453956653,0.012620622460435976,0.012345679012345678,0.012345679012345678,0.0
2020-08-27,0.007912958373521704,-0.0007276118,0.000204842531063192,0.010764735825766415,0.0,0.0,0.0
2020-08-28,0.007912958373521704,-0.0007276118,0.000204842531063192,0.010764735825766415,0.0,0.0,0.0
2020-08-29,0.007912958373521704,-0.0007276118,0.000204842531063192,0.010764735825766415,0.0,0.0,0.0
2020-08-30,-0.008136515659719377,-0.0007276118,0.00020382924316460313,0.011623096999112278,0.16049382716049382,0.04938271604938271,0.0
2020-08-31,0.0016043153143966691,-0.0007276118,0.0002971197444374356,0.013198393374334714,0.06172839506172839,0.037037037037037035,0.0
2020-09-01,0.01748450210550861,-0.0007276118,0.0004765445640905904,0.01923398203842457,0.012345679012345678,0.0,0.0
2020-09-02,-0.02332550728707238,-0.0007276118,0.0008901297293769141,0.02351435995051597,0.48148148148148145,0.35802469135802467,0.12345679012345678
2020-09-03,-0.0004823713656416705,-0.0007276118,0.0002428000766217818,0.011639239631642722,0.06172839506172839,0.012345679012345678,0.0
2020-09-04,-0.0004823713656416705,-0.0007276118,0.0002428000766217818,0.011639239631642722,0.06172839506172839,0.012345679012345678,0.0
2020-09-05,-0.0004823713656416705,-0.0007276118,0.0002428000766217818,0.011639239631642722,0.06172839506172839,0.012345679012345678,0.0
2020-09-06,-0.0004823713656416705,-0.0007276118,0.0002428000766217818,0.011639239631642722,0.06172839506172839,0.012345679012345678,0.0
2020-09-07,-0.02272611206674718,-0.0007276118,0.0008115355047163837,0.023686646465917015,0.49382716049382713,0.38271604938271603,0.08641975308641975
2020-09-08,0.013539104519423402,-0.0007276118,0.0004283402458462033,0.016541625239132933,0.0,0.0,0.0
2020-09-09,-0.0157220313947539,-0.0007276118,0.0003573412830493202,0.015935981788161392,0.2839506172839506,0.16049382716049382,0.024691358024691357
2020-09-10,0.006932870811608311,-0.0007276118,0.00020926680962949295,0.011508996233860898,0.024691358024691357,0.012345679012345678,0.0
2020-09-11,0.006932870811608311,-0.0007276118,0.00020926680962949295,0.011508996233860898,0.024691358024691357,0.012345679012345678,0.0
2020-09-12,0.006932870811608311,-0.0007276118,0.00020926680962949295,0.011508996233860898,0.024691358024691357,0.012345679012345678,0.0
