date,next_date,ticker,actual_return,var_95,var_99,hit_95,hit_99
2024-02-14,2024-02-15,AAPL,-0.0015747099336848036,-0.017147418223393017,-0.03245267265436548,False,False
2024-02-15,2024-02-16,AAPL,-0.008430376806257689,-0.017147418223393017,-0.03245267265436548,False,False
2024-02-16,2024-02-20,AAPL,-0.004113871865601859,-0.017147418223393017,-0.03245267265436548,False,False
2024-02-20,2024-02-21,AAPL,0.004186089163403572,-0.017147418223393017,-0.03245267265436548,False,False
2024-02-21,2024-02-22,AAPL,0.011243762913215605,-0.017147418223393017,-0.03245267265436548,False,False
2024-02-22,2024-02-23,AAPL,-0.010034104196494309,-0.016462199699500055,-0.03245267265436548,False,False
2024-02-23,2024-02-26,AAPL,-0.0074511472300629045,-0.016462199699500055,-0.03245267265436548,False,False
2024-02-26,2024-02-27,AAPL,0.008114359450086761,-0.016462199699500055,-0.03245267265436548,False,False
2024-02-27,2024-02-28,AAPL,-0.006625426827799208,-0.0157073680948068,-0.03245267265436548,False,False
2024-02-28,2024-02-29,AAPL,-0.003693107756557068,-0.0157073680948068,-0.03245267265436548,False,False
2024-02-29,2024-03-01,AAPL,-0.006030468970129044,-0.0157073680948068,-0.03245267265436548,False,False
2024-03-01,2024-03-04,AAPL,-0.025381301923232624,-0.0157073680948068,-0.03245267265436548,True,False
2024-03-04,2024-03-05,AAPL,-0.028440851897351127,-0.016462199699500055,-0.03245267265436548,True,False
2024-03-05,2024-03-06,AAPL,-0.005878293399736889,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-06,2024-03-07,AAPL,-0.0007094320835718815,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-07,2024-03-08,AAPL,0.010236736262321688,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-08,2024-03-11,AAPL,0.011831494943867815,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-11,2024-03-12,AAPL,0.0027784537250077346,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-12,2024-03-13,AAPL,-0.012122452729098399,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-13,2024-03-14,AAPL,0.010927241992788606,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-14,2024-03-15,AAPL,-0.002196475076663096,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-15,2024-03-18,AAPL,0.006372396035474681,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-18,2024-03-19,AAPL,0.013585159621367415,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-19,2024-03-20,AAPL,0.014709001416413292,-0.017147418223393017,-0.03245267265436548,False,False
2024-03-20,2024-03-21,AAPL,-0.04085732922634644,-0.017147418223393017,-0.03245267265436548,True,True
2024-03-21,2024-03-22,AAPL,0.005310104388724257,-0.01815007759106105,-0.03578993155054678,False,False
2024-03-22,2024-03-25,AAPL,-0.008300348476704689,-0.01815007759106105,-0.03578993155054678,False,False
2024-03-25,2024-03-26,AAPL,-0.0066725262142970365,-0.01815007759106105,-0.03578993155054678,False,False
2024-03-26,2024-03-27,AAPL,0.02121258247066704,-0.01815007759106105,-0.03578993155054678,False,False
2024-03-27,2024-03-28,AAPL,-0.010559092197778508,-0.01815007759106105,-0.03578993155054678,False,False
2024-03-28,2024-04-01,AAPL,-0.008455742529166366,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-01,2024-04-02,AAPL,-0.006998825504354156,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-02,2024-04-03,AAPL,0.004797379410839575,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-03,2024-04-04,AAPL,-0.004892223247390914,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-04,2024-04-05,AAPL,0.004501628390580992,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-05,2024-04-08,AAPL,-0.006663463927233604,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-08,2024-04-09,AAPL,0.007242490368965848,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-09,2024-04-10,AAPL,-0.011139277335305509,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-10,2024-04-11,AAPL,0.04327101521077292,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-11,2024-04-12,AAPL,0.008626574445741664,-0.01815007759106105,-0.03578993155054678,False,False
2024-04-12,2024-04-15,AAPL,-0.021863486674718047,-0.01815007759106105,-0.03578993155054678,True,False
2024-04-15,2024-04-16,AAPL,-0.019167232469808893,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-16,2024-04-17,AAPL,-0.008147392544748833,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-17,2024-04-18,AAPL,-0.005714478653404909,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-18,2024-04-19,AAPL,-0.012212450361078764,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-19,2024-04-22,AAPL,0.005090767388352679,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-22,2024-04-23,AAPL,0.006391732735309796,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-23,2024-04-24,AAPL,0.01270227591782258,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-24,2024-04-25,AAPL,0.005147377689121324,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-25,2024-04-26,AAPL,-0.0034728783406996477,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-26,2024-04-29,AAPL,0.024807977396928527,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-29,2024-04-30,AAPL,-0.018270914578682906,-0.019296064855849525,-0.03578993155054678,False,False
2024-04-30,2024-05-01,AAPL,-0.006047009595163355,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-01,2024-05-02,AAPL,0.0220319455558724,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-02,2024-05-03,AAPL,0.05981622841362544,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-03,2024-05-06,AAPL,-0.009106791850394869,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-06,2024-05-07,AAPL,0.0037972320121668623,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-07,2024-05-08,AAPL,0.0018640753066923033,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-08,2024-05-09,AAPL,0.010014206654728186,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-09,2024-05-10,AAPL,-0.0068902802220059955,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-10,2024-05-13,AAPL,0.01764551888646726,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-13,2024-05-14,AAPL,0.006173506653528449,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-14,2024-05-15,AAPL,0.012217916828639597,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-15,2024-05-16,AAPL,0.0006325129064750357,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-16,2024-05-17,AAPL,0.00015806859531863893,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-17,2024-05-20,AAPL,0.006162088239942465,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-20,2024-05-21,AAPL,0.0068572358203118355,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-21,2024-05-22,AAPL,-0.007538349799520394,-0.019296064855849525,-0.03578993155054678,False,False
2024-05-22,2024-05-23,AAPL,-0.02105820586168039,-0.019296064855849525,-0.03578993155054678,True,False
2024-05-23,2024-05-24,AAPL,0.01658817878540697,-0.019643227227917153,-0.03578993155054678,False,False
2024-05-24,2024-05-28,AAPL,5.2704430331340646e-05,-0.019643227227917153,-0.03578993155054678,False,False
2024-05-28,2024-05-29,AAPL,0.0015789544088800067,-0.019643227227917153,-0.03578993155054678,False,False
2024-05-29,2024-05-30,AAPL,0.005255179147727107,-0.019643227227917153,-0.03578993155054678,False,False
2024-05-30,2024-05-31,AAPL,0.0050185727369300714,-0.019643227227917153,-0.03578993155054678,False,False
2024-05-31,2024-06-03,AAPL,0.009258671573110222,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-03,2024-06-04,AAPL,0.0016492870277839966,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-04,2024-06-05,AAPL,0.0078209382400245,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-05,2024-06-06,AAPL,-0.007096551399620621,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-06,2024-06-07,AAPL,0.012392043044544332,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-07,2024-06-10,AAPL,-0.019147816267618856,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-10,2024-06-11,AAPL,0.0726492016714555,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-11,2024-06-12,AAPL,0.028578432952154564,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-12,2024-06-13,AAPL,0.005491060813970883,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-13,2024-06-14,AAPL,-0.008168421088738831,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-14,2024-06-17,AAPL,0.019671523322337015,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-17,2024-06-18,AAPL,-0.010984501899043986,-0.019643227227917153,-0.03578993155054678,False,False
2024-06-18,2024-06-20,AAPL,-0.021512835877284253,-0.019643227227917153,-0.03578993155054678,True,False
2024-06-20,2024-06-21,AAPL,-0.01044448057943459,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-21,2024-06-24,AAPL,0.0031326286572914697,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-24,2024-06-25,AAPL,0.00446819636467044,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-25,2024-06-26,AAPL,0.01999331269045146,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-26,2024-06-27,AAPL,0.003986003327365095,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-27,2024-06-28,AAPL,-0.016254275610885105,-0.020471948484571817,-0.03578993155054678,False,False
2024-06-28,2024-07-01,AAPL,0.02910462380664902,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-01,2024-07-02,AAPL,0.01623990824268895,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-02,2024-07-03,AAPL,0.005811113443421556,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-03,2024-07-05,AAPL,0.021620337027514536,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-05,2024-07-08,AAPL,0.00653887709401646,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-08,2024-07-09,AAPL,0.0037748313217387253,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-09,2024-07-10,AAPL,0.018803579482867816,-0.020471948484571817,-0.03578993155054678,False,False
2024-07-10,2024-07-11,AAPL,-0.023220803615222385,-0.020471948484571817,-0.03578993155054678,True,False
2024-07-11,2024-07-12,AAPL,0.013050866078344159,-0.021262789368702125,-0.03578993155054678,False,False
2024-07-12,2024-07-15,AAPL,0.016743325501425987,-0.021262789368702125,-0.03578993155054678,False,False
2024-07-15,2024-07-16,AAPL,0.0017918794172400165,-0.021262789368702125,-0.03578993155054678,False,False
2024-07-16,2024-07-17,AAPL,-0.025296043400747537,-0.021262789368702125,-0.03578993155054678,True,False
2024-07-17,2024-07-18,AAPL,-0.020534815732959344,-0.021670628736129457,-0.03578993155054678,False,False
2024-07-18,2024-07-19,AAPL,0.0005798814927382434,-0.021670628736129457,-0.03578993155054678,False,False
2024-07-19,2024-07-22,AAPL,-0.0015602883543928137,-0.021670628736129457,-0.03578993155054678,False,False
2024-07-22,2024-07-23,AAPL,0.004688316697290196,-0.021670628736129457,-0.03578993155054678,False,False
2024-07-23,2024-07-24,AAPL,-0.02875430534141321,-0.021670628736129457,-0.03578993155054678,True,False
2024-07-24,2024-07-25,AAPL,-0.004804521592779776,-0.022474279297944984,-0.03578993155054678,False,False
2024-07-25,2024-07-26,AAPL,0.0021609664471557988,-0.022474279297944984,-0.03578993155054678,False,False
2024-07-26,2024-07-29,AAPL,0.0012846665574159921,-0.022474279297944984,-0.03578993155054678,False,False
2024-07-29,2024-07-30,AAPL,0.002565966460951641,-0.022474279297944984,-0.03578993155054678,False,False
2024-07-30,2024-07-31,AAPL,0.01499085628998742,-0.022474279297944984,-0.03578993155054678,False,False
2024-07-31,2024-08-01,AAPL,-0.01675070040756299,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-01,2024-08-02,AAPL,0.006869339792039186,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-02,2024-08-05,AAPL,-0.04816698327632507,-0.022474279297944984,-0.03578993155054678,True,True
2024-08-05,2024-08-06,AAPL,-0.009748200625674053,-0.023300755157743578,-0.03827467457480385,False,False
2024-08-06,2024-08-07,AAPL,0.012498288763360899,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-07,2024-08-08,AAPL,0.016633193974857186,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-08,2024-08-09,AAPL,0.013736001682952415,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-09,2024-08-12,AAPL,0.007129902529277032,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-12,2024-08-13,AAPL,0.017193004384825628,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-13,2024-08-14,AAPL,0.002033753521679227,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-14,2024-08-15,AAPL,0.013530562534709967,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-15,2024-08-16,AAPL,0.005918512725632485,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-16,2024-08-19,AAPL,-0.0007078260681320225,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-19,2024-08-20,AAPL,0.0027446926723415643,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-20,2024-08-21,AAPL,-0.0004856885921916687,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-21,2024-08-22,AAPL,-0.008259637470798276,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-22,2024-08-23,AAPL,0.010288109287229563,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-23,2024-08-26,AAPL,0.0014988331510099595,-0.022474279297944984,-0.03578993155054678,False,False
2024-08-26,2024-08-27,AAPL,0.0037415086876670944,-0.021670628736129457,-0.03578993155054678,False,False
2024-08-27,2024-08-28,AAPL,-0.006753443935846204,-0.021670628736129457,-0.03578993155054678,False,False
2024-08-28,2024-08-29,AAPL,0.014570189077428797,-0.021670628736129457,-0.03578993155054678,False,False
2024-08-29,2024-08-30,AAPL,-0.0034379386849026083,-0.021670628736129457,-0.03578993155054678,False,False
2024-08-30,2024-09-03,AAPL,-0.027205263567706583,-0.021670628736129457,-0.03578993155054678,True,False
2024-09-03,2024-09-04,AAPL,-0.008618700683093783,-0.022474279297944984,-0.03578993155054678,False,False
2024-09-04,2024-09-05,AAPL,0.00692771787198021,-0.022474279297944984,-0.03578993155054678,False,False
2024-09-05,2024-09-06,AAPL,-0.007014906590546377,-0.022474279297944984,-0.03578993155054678,False,False
2024-09-06,2024-09-09,AAPL,0.00040748261065881586,-0.021670628736129457,-0.03245267265436548,False,False
2024-09-09,2024-09-10,AAPL,-0.0036213384075775013,-0.021262789368702125,-0.03220017613635319,False,False
2024-09-10,2024-09-11,AAPL,0.0115850604556198,-0.021262789368702125,-0.03220017613635319,False,False
2024-09-11,2024-09-12,AAPL,0.0004940179393138067,-0.021262789368702125,-0.03220017613635319,False,False
2024-09-12,2024-09-13,AAPL,-0.00121195329871282,-0.021262789368702125,-0.03220017613635319,False,False
2024-09-13,2024-09-16,AAPL,-0.027775276778180036,-0.021262789368702125,-0.03220017613635319,True,False
2024-09-16,2024-09-17,AAPL,0.0021726167437754462,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-17,2024-09-18,AAPL,0.017989823613246525,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-18,2024-09-19,AAPL,0.037065552575783034,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-19,2024-09-20,AAPL,-0.0029274465907872527,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-20,2024-09-23,AAPL,-0.0075810495740920025,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-23,2024-09-24,AAPL,0.003974045035350704,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-24,2024-09-25,AAPL,-0.004398112292970047,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-25,2024-09-26,AAPL,0.0050801858161340085,-0.021670628736129457,-0.03220017613635319,False,False
2024-09-26,2024-09-27,AAPL,0.0011866509530915614,-0.021262789368702125,-0.03220017613635319,False,False
