date,next_date,ticker,actual_return,var_95,var_99,hit_95,hit_99
2023-10-17,2023-10-18,AAPL,-0.007394906010994462,-0.02647096900700253,-0.037912107010247206,False,False
2023-10-18,2023-10-19,AAPL,-0.002161013419314628,-0.026475933082983173,-0.03785908856852096,False,False
2023-10-19,2023-10-20,AAPL,-0.014704062037544263,-0.026509821142475486,-0.037887993853177725,False,False
2023-10-20,2023-10-23,AAPL,0.0006939363036710944,-0.026619079386429708,-0.038017086345961536,False,False
2023-10-23,2023-10-24,AAPL,0.002543527522970379,-0.02659996801377416,-0.03799656941049468,False,False
2023-10-24,2023-10-25,AAPL,-0.013491744804062233,-0.026562973980797946,-0.037903941266425135,False,False
2023-10-25,2023-10-26,AAPL,-0.02460557417318443,-0.02667634508953689,-0.038017764830249656,False,False
2023-10-26,2023-10-27,AAPL,0.00796934974585839,-0.026906799956273174,-0.03827145344671292,False,False
2023-10-27,2023-10-30,AAPL,0.012305271086112457,-0.026727728426320086,-0.038063560764477054,False,False
2023-10-30,2023-10-31,AAPL,0.0028187752873134464,-0.026392415616307955,-0.03765964154505217,False,False
2023-10-31,2023-11-01,AAPL,0.01873862414508376,-0.025546656986262756,-0.036343886136218036,False,False
2023-11-01,2023-11-02,AAPL,0.020693311732998376,-0.025426435508943756,-0.03622999978280803,False,False
2023-11-02,2023-11-03,AAPL,-0.005181190622993714,-0.025288140919637634,-0.03609727217326852,False,False
2023-11-03,2023-11-06,AAPL,0.014605182889557478,-0.024865578208514705,-0.035552448826926396,False,False
2023-11-06,2023-11-07,AAPL,0.014450857137662476,-0.024280896129492652,-0.0348192533907089,False,False
2023-11-07,2023-11-08,AAPL,0.005884914429795218,-0.024250995483233697,-0.0348039251290534,False,False
2023-11-08,2023-11-09,AAPL,-0.0026245786084363454,-0.02424620692730058,-0.03480041237747431,False,False
2023-11-09,2023-11-10,AAPL,0.02321999777037065,-0.024274451779557154,-0.034829180160231565,False,False
2023-11-10,2023-11-13,AAPL,-0.008583707245447103,-0.023899847394561677,-0.034392115102646635,False,False
2023-11-13,2023-11-14,AAPL,0.014285758191470155,-0.022613689527910076,-0.03241267969133836,False,False
2023-11-14,2023-11-15,AAPL,0.003041007452773803,-0.022597666579093456,-0.03238182518486338,False,False
2023-11-15,2023-11-16,AAPL,0.009042129627399254,-0.022523559189777803,-0.032297609456113006,False,False
2023-11-16,2023-11-17,AAPL,-0.00010559417722144637,-0.02252263919621099,-0.032291659450696286,False,False
2023-11-17,2023-11-20,AAPL,0.009278378963871736,-0.0224700951790953,-0.03223086929921672,False,False
2023-11-20,2023-11-21,AAPL,-0.004230921664687415,-0.02246777315160049,-0.03222151371941178,False,False
2023-11-21,2023-11-22,AAPL,0.0035144722063440437,-0.02250427481238447,-0.03225996459625901,False,False
2023-11-22,2023-11-24,AAPL,-0.007004327896970142,-0.022286647429677814,-0.03199359329588647,False,False
2023-11-24,2023-11-27,AAPL,-0.0009475117594562876,-0.02234539961089558,-0.0320410668073398,False,False
2023-11-27,2023-11-28,AAPL,0.003213967563167719,-0.022368094709827598,-0.03206186359696472,False,False
2023-11-28,2023-11-29,AAPL,-0.005409565929457738,-0.022180043839144507,-0.03183339822519797,False,False
2023-11-29,2023-11-30,AAPL,0.0030628659622251586,-0.02193271344693006,-0.0315178816591741,False,False
2023-11-30,2023-12-01,AAPL,0.0067912693031588756,-0.021720237342783198,-0.031257178621991406,False,False
2023-12-01,2023-12-04,AAPL,-0.009464608634222826,-0.021361846631075057,-0.030681571284148487,False,False
2023-12-04,2023-12-05,AAPL,0.021063184854551498,-0.021433538778156846,-0.030764296200354847,False,False
2023-12-05,2023-12-06,AAPL,-0.005687076885812936,-0.021426570436797365,-0.030794613669123196,False,False
2023-12-06,2023-12-07,AAPL,0.010139310156239256,-0.02140867279449574,-0.03077307606355106,False,False
2023-12-07,2023-12-08,AAPL,0.007412394183014204,-0.021116893775636695,-0.030418789267856045,False,False
2023-12-08,2023-12-11,AAPL,-0.012927404862181358,-0.02098629679367165,-0.030268934421116934,False,False
2023-12-11,2023-12-12,AAPL,0.007920261180930588,-0.02110702214271619,-0.0303984763965297,False,False
2023-12-12,2023-12-13,AAPL,0.016691500398916537,-0.021066881360918745,-0.03036037366415751,False,False
2023-12-13,2023-12-14,AAPL,0.0007575944971187631,-0.02106788365515072,-0.03036228693771757,False,False
2023-12-14,2023-12-15,AAPL,-0.002725662957057229,-0.021084794080291305,-0.03037629787221996,False,False
2023-12-15,2023-12-18,AAPL,-0.008503361983995594,-0.020969229638903537,-0.030233914735657386,False,False
2023-12-18,2023-12-19,AAPL,0.005360141616442826,-0.020271553524437762,-0.029310231997766816,False,False
2023-12-19,2023-12-20,AAPL,-0.010713869267645282,-0.02013133542532918,-0.029144700553734824,False,False
2023-12-20,2023-12-21,AAPL,-0.0007700018680799614,-0.020072206869698694,-0.029069616490456182,False,False
2023-12-21,2023-12-22,AAPL,-0.005547528686201786,-0.02007343888862735,-0.02907096227461187,False,False
2023-12-22,2023-12-26,AAPL,-0.0028408550300474955,-0.020079694333305163,-0.029031542803748707,False,False
2023-12-26,2023-12-27,AAPL,0.000517961718064841,-0.019840735674116303,-0.028727993672487177,False,False
2023-12-27,2023-12-28,AAPL,0.0022263843633969493,-0.01982298422291653,-0.028708339249265982,False,False
2023-12-28,2023-12-29,AAPL,-0.0054242623375125865,-0.01969843880163852,-0.028558670369731375,False,False
2023-12-29,2024-01-02,AAPL,-0.03578669471884177,-0.019344694969897824,-0.0280998958986386,True,True
2024-01-02,2024-01-03,AAPL,-0.007487579685407364,-0.019774667226178926,-0.028602607217708693,False,False
2024-01-03,2024-01-04,AAPL,-0.012699968666017969,-0.019834425040080806,-0.02867075456703299,False,False
2024-01-04,2024-01-05,AAPL,-0.004013246354206412,-0.01940170706124537,-0.028099370941151988,False,False
2024-01-05,2024-01-08,AAPL,0.024174979350496173,-0.019446876750841783,-0.02813969912047854,False,False
2024-01-08,2024-01-09,AAPL,-0.0022634314567256952,-0.01940125218106011,-0.02813235349262195,False,False
2024-01-09,2024-01-10,AAPL,0.00567137404586493,-0.019240811119708528,-0.027841223060265794,False,False
2024-01-10,2024-01-11,AAPL,-0.0032224384475177947,-0.019237292179776044,-0.02783884795416511,False,False
2024-01-11,2024-01-12,AAPL,0.001778046056661653,-0.019271316542474586,-0.02787434430958119,False,False
2024-01-12,2024-01-16,AAPL,-0.012317145314028055,-0.019247523802335086,-0.027808905917182002,False,False
2024-01-16,2024-01-17,AAPL,-0.0051734776013113715,-0.019341958449478867,-0.02792320093256153,False,False
2024-01-17,2024-01-18,AAPL,0.032570700881001,-0.019393620625629444,-0.02797112505046103,False,False
2024-01-18,2024-01-19,AAPL,0.015533014471189599,-0.019537145195021612,-0.028213268137147977,False,False
2024-01-19,2024-01-22,AAPL,0.012163326482440562,-0.019493288012877058,-0.028185607168164383,False,False
2024-01-22,2024-01-23,AAPL,0.006653265711023648,-0.019475626486119176,-0.028179896737794717,False,False
2024-01-23,2024-01-24,AAPL,-0.003484001583329621,-0.01945167307884825,-0.028125356599312583,False,False
2024-01-24,2024-01-25,AAPL,-0.0016966732166975307,-0.019439221372598993,-0.028063380076597023,False,False
2024-01-25,2024-01-26,AAPL,-0.009012679082754826,-0.019468642949965816,-0.02808565702098385,False,False
2024-01-26,2024-01-29,AAPL,-0.003585988454730238,-0.01950401927429634,-0.028128601386844646,False,False
2024-01-29,2024-01-30,AAPL,-0.019245688588821364,-0.019535691452659352,-0.02814316107843878,False,False
2024-01-30,2024-01-31,AAPL,-0.019357635848883947,-0.019733824336003913,-0.028369243332211677,False,False
2024-01-31,2024-02-01,AAPL,0.01334061450721169,-0.01972320080073778,-0.028355403081054924,False,False
2024-02-01,2024-02-02,AAPL,-0.005405171391177133,-0.019728531175593672,-0.02837004390507872,False,False
2024-02-02,2024-02-05,AAPL,0.009846557929492183,-0.019780331295275264,-0.028421429456924503,False,False
2024-02-05,2024-02-06,AAPL,0.008631820891679576,-0.019570367534776787,-0.028079727170992146,False,False
2024-02-06,2024-02-07,AAPL,0.0005810122912683902,-0.019503602636140097,-0.027959375318361596,False,False
2024-02-07,2024-02-08,AAPL,-0.005754638308011373,-0.019335927129174292,-0.02775266118421793,False,False
2024-02-08,2024-02-09,AAPL,0.004094038163908742,-0.019357836272172888,-0.027742545638278854,False,False
2024-02-09,2024-02-12,AAPL,-0.00900196609778181,-0.019182127820938522,-0.02752979241677261,False,False
2024-02-12,2024-02-13,AAPL,-0.0112743724718245,-0.019200396401236042,-0.027552192769301147,False,False
2024-02-13,2024-02-14,AAPL,-0.004809777536293303,-0.019294046602641963,-0.027662069509235377,False,False
2024-02-14,2024-02-15,AAPL,-0.0015747099336848036,-0.019310196128086106,-0.027646081683388068,False,False
2024-02-15,2024-02-16,AAPL,-0.008430376806257689,-0.01929440443992494,-0.027628104576764883,False,False
2024-02-16,2024-02-20,AAPL,-0.004113871865601859,-0.019359546026669908,-0.02768351592175036,False,False
2024-02-20,2024-02-21,AAPL,0.004186089163403572,-0.019307306071937685,-0.027620015587422986,False,False
2024-02-21,2024-02-22,AAPL,0.011243762913215605,-0.019245237816159673,-0.027551521098288595,False,False
2024-02-22,2024-02-23,AAPL,-0.010034104196494309,-0.01891869994038463,-0.027152043412505135,False,False
2024-02-23,2024-02-26,AAPL,-0.0074511472300629045,-0.019001522573899747,-0.027247922528301775,False,False
2024-02-26,2024-02-27,AAPL,0.008114359450086761,-0.019061366174876675,-0.02731489958740923,False,False
2024-02-27,2024-02-28,AAPL,-0.006625426827799208,-0.01887477065843108,-0.02709393789448899,False,False
2024-02-28,2024-02-29,AAPL,-0.003693107756557068,-0.018934779784652255,-0.027154357235736074,False,False
2024-02-29,2024-03-01,AAPL,-0.006030468970129044,-0.01893634989641977,-0.027156174461935197,False,False
2024-03-01,2024-03-04,AAPL,-0.025381301923232624,-0.01885432982441629,-0.027053679303140277,True,False
2024-03-04,2024-03-05,AAPL,-0.028440851897351127,-0.01915547527299485,-0.02743107631320513,True,True
2024-03-05,2024-03-06,AAPL,-0.005878293399736889,-0.019317132335245707,-0.027555258082285372,False,False
2024-03-06,2024-03-07,AAPL,-0.0007094320835718815,-0.01933693668713105,-0.027543122069102137,False,False
2024-03-07,2024-03-08,AAPL,0.010236736262321688,-0.019221356718863134,-0.02740232292878808,False,False
2024-03-08,2024-03-11,AAPL,0.011831494943867815,-0.01922288735846297,-0.027407544992899432,False,False
2024-03-11,2024-03-12,AAPL,0.0027784537250077346,-0.01908569749312855,-0.0272574886451202,False,False
2024-03-12,2024-03-13,AAPL,-0.012122452729098399,-0.01896288571526819,-0.027111179971823458,False,False
2024-03-13,2024-03-14,AAPL,0.010927241992788606,-0.019064770075534525,-0.02721353521579913,False,False
2024-03-14,2024-03-15,AAPL,-0.002196475076663096,-0.01905666518599091,-0.027196873716552637,False,False
2024-03-15,2024-03-18,AAPL,0.006372396035474681,-0.01907675787616236,-0.027217369950343677,False,False
2024-03-18,2024-03-19,AAPL,0.013585159621367415,-0.01904446189660994,-0.027151434777253524,False,False
2024-03-19,2024-03-20,AAPL,0.014709001416413292,-0.019005639538938576,-0.02712783033249795,False,False
2024-03-20,2024-03-21,AAPL,-0.04085732922634644,-0.019002535627252362,-0.027122166436597095,True,True
2024-03-21,2024-03-22,AAPL,0.005310104388724257,-0.019641446257785303,-0.027938977976409384,False,False
2024-03-22,2024-03-25,AAPL,-0.008300348476704689,-0.019566315621178675,-0.02785641690085135,False,False
2024-03-25,2024-03-26,AAPL,-0.0066725262142970365,-0.019635774241908564,-0.027929547975626745,False,False
2024-03-26,2024-03-27,AAPL,0.02121258247066704,-0.019691467124587907,-0.027983689819748567,False,False
2024-03-27,2024-03-28,AAPL,-0.010559092197778508,-0.0196318292814918,-0.027954430368661343,False,False
2024-03-28,2024-04-01,AAPL,-0.008455742529166366,-0.01968514286382972,-0.02801901650578325,False,False
2024-04-01,2024-04-02,AAPL,-0.006998825504354156,-0.01971693718940844,-0.028017543209958595,False,False
2024-04-02,2024-04-03,AAPL,0.004797379410839575,-0.01977339775644261,-0.02806962945088217,False,False
2024-04-03,2024-04-04,AAPL,-0.004892223247390914,-0.019758011859678036,-0.02803003505648089,False,False
2024-04-04,2024-04-05,AAPL,0.004501628390580992,-0.01979967460121828,-0.028068253875396142,False,False
2024-04-05,2024-04-08,AAPL,-0.006663463927233604,-0.01977081344086787,-0.028040178930349397,False,False
2024-04-08,2024-04-09,AAPL,0.007242490368965848,-0.01972951609684205,-0.02798937831204546,False,False
2024-04-09,2024-04-10,AAPL,-0.011139277335305509,-0.019728401040193962,-0.027990672578260482,False,False
2024-04-10,2024-04-11,AAPL,0.04327101521077292,-0.019673189512443637,-0.02792053259188951,False,False
2024-04-11,2024-04-12,AAPL,0.008626574445741664,-0.019947818113467648,-0.02839256841200043,False,False
2024-04-12,2024-04-15,AAPL,-0.021863486674718047,-0.019907814554837876,-0.028357331307620866,True,False
2024-04-15,2024-04-16,AAPL,-0.019167232469808893,-0.019959241387396624,-0.028338048320240884,False,False
2024-04-16,2024-04-17,AAPL,-0.008147392544748833,-0.020125481835347528,-0.02854512755866822,False,False
2024-04-17,2024-04-18,AAPL,-0.005714478653404909,-0.020176673814521016,-0.028603935096284037,False,False
2024-04-18,2024-04-19,AAPL,-0.012212450361078764,-0.02022382017601732,-0.028648881041778134,False,False
2024-04-19,2024-04-22,AAPL,0.005090767388352679,-0.020327315977187052,-0.028763721699959464,False,False
2024-04-22,2024-04-23,AAPL,0.006391732735309796,-0.02028140060491415,-0.028716764593215056,False,False
2024-04-23,2024-04-24,AAPL,0.01270227591782258,-0.020201764092037586,-0.028630722910149262,False,False
2024-04-24,2024-04-25,AAPL,0.005147377689121324,-0.020199641292267628,-0.028645516167565124,False,False
2024-04-25,2024-04-26,AAPL,-0.0034728783406996477,-0.020123577497930357,-0.02856191411370804,False,False
2024-04-26,2024-04-29,AAPL,0.024807977396928527,-0.02014073355951788,-0.028580568839199072,False,False
2024-04-29,2024-04-30,AAPL,-0.018270914578682906,-0.020104833020304646,-0.028523895985418126,False,False
2024-04-30,2024-05-01,AAPL,-0.006047009595163355,-0.02028282678675042,-0.028733198060966768,False,False
2024-05-01,2024-05-02,AAPL,0.0220319455558724,-0.02031460107878024,-0.028769067175509578,False,False
2024-05-02,2024-05-03,AAPL,0.05981622841362544,-0.020318164591366452,-0.028820509671261593,False,False
2024-05-03,2024-05-06,AAPL,-0.009106791850394869,-0.020952568775630755,-0.02982673776884817,False,False
2024-05-06,2024-05-07,AAPL,0.0037972320121668623,-0.020945316880720054,-0.029817807509964152,False,False
2024-05-07,2024-05-08,AAPL,0.0018640753066923033,-0.02056716093307083,-0.02921206403025305,False,False
2024-05-08,2024-05-09,AAPL,0.010014206654728186,-0.020558664321372145,-0.02920377498864489,False,False
2024-05-09,2024-05-10,AAPL,-0.0068902802220059955,-0.020475998693533146,-0.029119717811495645,False,False
2024-05-10,2024-05-13,AAPL,0.01764551888646726,-0.020532050197089154,-0.029170530819691006,False,False
2024-05-13,2024-05-14,AAPL,0.006173506653528449,-0.020543406203393604,-0.029213803171116937,False,False
2024-05-14,2024-05-15,AAPL,0.012217916828639597,-0.020497238774533064,-0.029167565100553447,False,False
2024-05-15,2024-05-16,AAPL,0.0006325129064750357,-0.020469938137354364,-0.029153804734635996,False,False
2024-05-16,2024-05-17,AAPL,0.00015806859531863893,-0.020467371425088584,-0.02915121451373361,False,False
2024-05-17,2024-05-20,AAPL,0.006162088239942465,-0.020478569982098644,-0.029161388545292002,False,False
2024-05-20,2024-05-21,AAPL,0.0068572358203118355,-0.020471839383064162,-0.029139531735563967,False,False
2024-05-21,2024-05-22,AAPL,-0.007538349799520394,-0.020457651837665156,-0.029129707131040614,False,False
2024-05-22,2024-05-23,AAPL,-0.02105820586168039,-0.0204732111111851,-0.029148329801733305,True,False
2024-05-23,2024-05-24,AAPL,0.01658817878540697,-0.020552964761289896,-0.029251421219708765,False,False
2024-05-24,2024-05-28,AAPL,5.2704430331340646e-05,-0.0205598463672585,-0.029285743674314815,False,False
2024-05-28,2024-05-29,AAPL,0.0015789544088800067,-0.02057638887697003,-0.029298223815369947,False,False
2024-05-29,2024-05-30,AAPL,0.005255179147727107,-0.020578629536232834,-0.029280798729122048,False,False
2024-05-30,2024-05-31,AAPL,0.0050185727369300714,-0.020579143884461387,-0.02927264085772488,False,False
2024-05-31,2024-06-03,AAPL,0.009258671573110222,-0.02056343088692364,-0.029259132392274418,False,False
2024-06-03,2024-06-04,AAPL,0.0016492870277839966,-0.020547745686596987,-0.029225827958769164,False,False
2024-06-04,2024-06-05,AAPL,0.0078209382400245,-0.020555612290858716,-0.02923181406760306,False,False
2024-06-05,2024-06-06,AAPL,-0.007096551399620621,-0.020492227541642302,-0.029167474322502253,False,False
2024-06-06,2024-06-07,AAPL,0.012392043044544332,-0.020525209959300794,-0.0292058418100507,False,False
2024-06-07,2024-06-10,AAPL,-0.019147816267618856,-0.020464440699598244,-0.029153020947068158,False,False
2024-06-10,2024-06-11,AAPL,0.0726492016714555,-0.020642300550767878,-0.029347663725001024,False,False
2024-06-11,2024-06-12,AAPL,0.028578432952154564,-0.021656935368599334,-0.03089857431684846,False,False
2024-06-12,2024-06-13,AAPL,0.005491060813970883,-0.02173921618541095,-0.031036220134340157,False,False
2024-06-13,2024-06-14,AAPL,-0.008168421088738831,-0.021709879325456427,-0.03100805017611972,False,False
2024-06-14,2024-06-17,AAPL,0.019671523322337015,-0.02177320883782183,-0.031078448305282662,False,False
2024-06-17,2024-06-18,AAPL,-0.010984501899043986,-0.021799415610740606,-0.031129443575485177,False,False
2024-06-18,2024-06-20,AAPL,-0.021512835877284253,-0.02184214018207228,-0.031181444158964365,False,False
2024-06-20,2024-06-21,AAPL,-0.01044448057943459,-0.022046628652079795,-0.031434486217503416,False,False
2024-06-21,2024-06-24,AAPL,0.0031326286572914697,-0.02208519905608963,-0.03148119579531195,False,False
2024-06-24,2024-06-25,AAPL,0.00446819636467044,-0.02207930604727781,-0.031450842104397456,False,False
2024-06-25,2024-06-26,AAPL,0.01999331269045146,-0.02205721789523395,-0.031429762167877955,False,False
2024-06-26,2024-06-27,AAPL,0.003986003327365095,-0.02202130660397151,-0.03142426177066439,False,False
2024-06-27,2024-06-28,AAPL,-0.016254275610885105,-0.022018545716979757,-0.03140215149177306,False,False
2024-06-28,2024-07-01,AAPL,0.02910462380664902,-0.022167707914282048,-0.031575986633969585,False,False
2024-07-01,2024-07-02,AAPL,0.01623990824268895,-0.022251111075810768,-0.031738843171578664,False,False
2024-07-02,2024-07-03,AAPL,0.005811113443421556,-0.022216767343888763,-0.03167898710161364,False,False
2024-07-03,2024-07-05,AAPL,0.021620337027514536,-0.022152320789144517,-0.03161019246651917,False,False
2024-07-05,2024-07-08,AAPL,0.00653887709401646,-0.02213578842785556,-0.031632010194440174,False,False
2024-07-08,2024-07-09,AAPL,0.0037748313217387253,-0.022126867440233358,-0.03162601899542415,False,False
2024-07-09,2024-07-10,AAPL,0.018803579482867816,-0.02207997474127145,-0.03157559015010577,False,False
2024-07-10,2024-07-11,AAPL,-0.023220803615222385,-0.022005153316009145,-0.03151853235219042,True,False
2024-07-11,2024-07-12,AAPL,0.013050866078344159,-0.02221924696062767,-0.03178777127093557,False,False
2024-07-12,2024-07-15,AAPL,0.016743325501425987,-0.02222233678941181,-0.0317988254069558,False,False
2024-07-15,2024-07-16,AAPL,0.0017918794172400165,-0.022228034631130066,-0.03182774082996634,False,False
2024-07-16,2024-07-17,AAPL,-0.025296043400747537,-0.022224209646195422,-0.03182398280007826,True,False
2024-07-17,2024-07-18,AAPL,-0.020534815732959344,-0.02248931554058012,-0.032128884906484606,False,False
2024-07-18,2024-07-19,AAPL,0.0005798814927382434,-0.022669086957709566,-0.03235158091626041,False,False
2024-07-19,2024-07-22,AAPL,-0.0015602883543928137,-0.02268544992929518,-0.032364049882532685,False,False
2024-07-22,2024-07-23,AAPL,0.004688316697290196,-0.02262587343733161,-0.0322938255317821,False,False
2024-07-23,2024-07-24,AAPL,-0.02875430534141321,-0.022575464305656445,-0.03224036975240686,True,False
2024-07-24,2024-07-25,AAPL,-0.004804521592779776,-0.022902855759122105,-0.03264919217170607,False,False
2024-07-25,2024-07-26,AAPL,0.0021609664471557988,-0.02294302610884739,-0.032690685184454414,False,False
2024-07-26,2024-07-29,AAPL,0.0012846665574159921,-0.02294945611714479,-0.032695860021901904,False,False
2024-07-29,2024-07-30,AAPL,0.002565966460951641,-0.022906569513467475,-0.03264813671285991,False,False
2024-07-30,2024-07-31,AAPL,0.01499085628998742,-0.02291257382578504,-0.03263863873205594,False,False
2024-07-31,2024-08-01,AAPL,-0.01675070040756299,-0.02291171756563297,-0.032656869118402376,False,False
2024-08-01,2024-08-02,AAPL,0.006869339792039186,-0.02302458046258208,-0.03279598302283987,False,False
2024-08-02,2024-08-05,AAPL,-0.04816698327632507,-0.022885575197764456,-0.032636147204231906,True,True
2024-08-05,2024-08-06,AAPL,-0.009748200625674053,-0.023571486809022893,-0.033539090067255174,False,False
2024-08-06,2024-08-07,AAPL,0.012498288763360899,-0.022909268089564366,-0.03266542496964701,False,False
2024-08-07,2024-08-08,AAPL,0.016633193974857186,-0.022749289683006185,-0.032488080344021904,False,False
2024-08-08,2024-08-09,AAPL,0.013736001682952415,-0.022757226993703427,-0.03251792026678956,False,False
2024-08-09,2024-08-12,AAPL,0.007129902529277032,-0.022683215606334545,-0.0324505504974608,False,False
2024-08-12,2024-08-13,AAPL,0.017193004384825628,-0.022657822585589044,-0.032428389181228534,False,False
2024-08-13,2024-08-14,AAPL,0.002033753521679227,-0.022651010914308364,-0.032446467619596284,False,False
2024-08-14,2024-08-15,AAPL,0.013530562534709967,-0.022664316189287208,-0.03245318581469958,False,False
2024-08-15,2024-08-16,AAPL,0.005918512725632485,-0.022567916135807116,-0.03235750578581691,False,False
2024-08-16,2024-08-19,AAPL,-0.0007078260681320225,-0.02252176332868894,-0.03231011504656701,False,False
2024-08-19,2024-08-20,AAPL,0.0027446926723415643,-0.022411387351056085,-0.03217677515315046,False,False
2024-08-20,2024-08-21,AAPL,-0.0004856885921916687,-0.022411617999064562,-0.03217698382694832,False,False
2024-08-21,2024-08-22,AAPL,-0.008259637470798276,-0.022434904971682185,-0.032196400323638324,False,False
2024-08-22,2024-08-23,AAPL,0.010288109287229563,-0.022508445540791518,-0.032273833815661034,False,False
2024-08-23,2024-08-26,AAPL,0.0014988331510099595,-0.022474159707369396,-0.032206170692609656,False,False
2024-08-26,2024-08-27,AAPL,0.0037415086876670944,-0.022193523312233107,-0.03185475300956392,False,False
2024-08-27,2024-08-28,AAPL,-0.006753443935846204,-0.022199674594938882,-0.031848817470535175,False,False
2024-08-28,2024-08-29,AAPL,0.014570189077428797,-0.022261665675963715,-0.03191084500992769,False,False
2024-08-29,2024-08-30,AAPL,-0.0034379386849026083,-0.022232765939618572,-0.031858068123462556,False,False
2024-08-30,2024-09-03,AAPL,-0.027205263567706583,-0.022249850651745343,-0.03184505721245225,True,False
2024-09-03,2024-09-04,AAPL,-0.008618700683093783,-0.022544926800601307,-0.03221573280615101,False,False
2024-09-04,2024-09-05,AAPL,0.00692771787198021,-0.022619340506114808,-0.03229289235561782,False,False
2024-09-05,2024-09-06,AAPL,-0.007014906590546377,-0.0226056482482999,-0.03228283474379686,False,False
2024-09-06,2024-09-09,AAPL,0.00040748261065881586,-0.02219455685165862,-0.031748735565804764,False,False
2024-09-09,2024-09-10,AAPL,-0.0036213384075775013,-0.021863154627965883,-0.031328786643976536,False,False
2024-09-10,2024-09-11,AAPL,0.0115850604556198,-0.021894850387308887,-0.03136191967608113,False,False
2024-09-11,2024-09-12,AAPL,0.0004940179393138067,-0.021894203461819722,-0.0313691638668314,False,False
2024-09-12,2024-09-13,AAPL,-0.00121195329871282,-0.02174752394309449,-0.031190573994290066,False,False
2024-09-13,2024-09-16,AAPL,-0.027775276778180036,-0.02166700988510785,-0.031094199757530493,True,False
2024-09-16,2024-09-17,AAPL,0.0021726167437754462,-0.021993381919611678,-0.0314956885291587,False,False
2024-09-17,2024-09-18,AAPL,0.017989823613246525,-0.021962494909766313,-0.03146240578505102,False,False
2024-09-18,2024-09-19,AAPL,0.037065552575783034,-0.021966563459718837,-0.03146993008310767,False,False
2024-09-19,2024-09-20,AAPL,-0.0029274465907872527,-0.022140939735003133,-0.03176733196083029,False,False
2024-09-20,2024-09-23,AAPL,-0.0075810495740920025,-0.021973357433068167,-0.0315583738096994,False,False
2024-09-23,2024-09-24,AAPL,0.003974045035350704,-0.021962434794938323,-0.031545076898366345,False,False
2024-09-24,2024-09-25,AAPL,-0.004398112292970047,-0.021964795769190696,-0.031546820328615555,False,False
2024-09-25,2024-09-26,AAPL,0.0050801858161340085,-0.0220096026643711,-0.031590826194738485,False,False
2024-09-26,2024-09-27,AAPL,0.0011866509530915614,-0.021759041741420765,-0.0312832755288646,False,False
