date,next_date,ticker,actual_return,var_95,var_99,hit_95,hit_99
2023-09-11,2023-09-12,AAPL,-0.01706048610289257,-0.01904300506578155,-0.027351240089093662,False,False
2023-09-12,2023-09-13,AAPL,-0.0118549089916139,-0.01930165760904722,-0.027666323133743717,False,False
2023-09-13,2023-09-14,AAPL,0.008782457882979378,-0.01944710217379335,-0.027811130235530755,False,False
2023-09-14,2023-09-15,AAPL,-0.004153759781456157,-0.023264778482679487,-0.03344311833397367,False,False
2023-09-15,2023-09-18,AAPL,0.016913219342517438,-0.022380765831083827,-0.032150893288378404,False,False
2023-09-18,2023-09-19,AAPL,0.0061808966367979945,-0.02220528490454109,-0.03194021014946036,False,False
2023-09-19,2023-09-20,AAPL,-0.01999228335784664,-0.021272059275077644,-0.030606681991943167,False,False
2023-09-20,2023-09-21,AAPL,-0.008889457619850383,-0.021872684005893192,-0.0314112458553838,False,False
2023-09-21,2023-09-22,AAPL,0.004944617404130547,-0.021142690762009118,-0.030317837495918914,False,False
2023-09-22,2023-09-25,AAPL,0.007380432690265781,-0.01921268627745654,-0.0275077072926174,False,False
2023-09-25,2023-09-26,AAPL,-0.02339847370971393,-0.019061214109742444,-0.027321142320843615,True,False
2023-09-26,2023-09-27,AAPL,-0.00889754929017239,-0.0195137935210776,-0.027919893008720553,False,False
2023-09-27,2023-09-28,AAPL,0.0015256087351109837,-0.01951353771200732,-0.027901680991226377,False,False
2023-09-28,2023-09-29,AAPL,0.003046389497151303,-0.019407263171103847,-0.027756160918546435,False,False
2023-09-29,2023-10-02,AAPL,0.014835557829094181,-0.01928407869596565,-0.02759905854049801,False,False
2023-10-02,2023-10-03,AAPL,-0.007769796061209644,-0.01916717884897041,-0.027484115805573698,False,False
2023-10-03,2023-10-04,AAPL,0.007308803989658275,-0.01911773741454379,-0.02740910775535126,False,False
2023-10-04,2023-10-05,AAPL,0.007197710497694576,-0.0190362375416631,-0.027291221179291458,False,False
2023-10-05,2023-10-06,AAPL,0.014750651984002383,-0.018954390830715248,-0.027177151680522663,False,False
2023-10-06,2023-10-09,AAPL,0.008451201626139104,-0.01893347557921351,-0.02718715315974155,False,False
2023-10-09,2023-10-10,AAPL,-0.003352271170802834,-0.018840287267366168,-0.027081782067926316,False,False
2023-10-10,2023-10-11,AAPL,0.007904166706875992,-0.018714496244955407,-0.026908951809248068,False,False
2023-10-11,2023-10-12,AAPL,0.005061192262814762,-0.01864220153844936,-0.026825999507837543,False,False
2023-10-12,2023-10-13,AAPL,-0.010292729094026343,-0.018553278623635372,-0.02671780580120601,False,False
2023-10-13,2023-10-16,AAPL,-0.0007269784638538335,-0.018640249072021157,-0.02682069785037947,False,False
2023-10-16,2023-10-17,AAPL,-0.008784700655539268,-0.018590033333538966,-0.026730379587732056,False,False
2023-10-17,2023-10-18,AAPL,-0.007394906010994462,-0.018577477368546168,-0.026703908711428644,False,False
2023-10-18,2023-10-19,AAPL,-0.002161013419314628,-0.018613156463645933,-0.02672304703827034,False,False
2023-10-19,2023-10-20,AAPL,-0.014704062037544263,-0.018595666125171467,-0.026691926478259936,False,False
2023-10-20,2023-10-23,AAPL,0.0006939363036710944,-0.018791767789510895,-0.026941171605249958,False,False
2023-10-23,2023-10-24,AAPL,0.002543527522970379,-0.01875098970479167,-0.02688998212635345,False,False
2023-10-24,2023-10-25,AAPL,-0.013491744804062233,-0.018705675066241535,-0.02682211540819046,False,False
2023-10-25,2023-10-26,AAPL,-0.02460557417318443,-0.018869778868668235,-0.027024812572978715,True,False
2023-10-26,2023-10-27,AAPL,0.00796934974585839,-0.019322745250597767,-0.027614378740744596,False,False
2023-10-27,2023-10-30,AAPL,0.012305271086112457,-0.019255617760189903,-0.027547138595472143,False,False
2023-10-30,2023-10-31,AAPL,0.0028187752873134464,-0.019190857850199746,-0.027493088295829853,False,False
2023-10-31,2023-11-01,AAPL,0.01873862414508376,-0.01904162417949327,-0.02723038832636995,False,False
2023-11-01,2023-11-02,AAPL,0.020693311732998376,-0.019070224999777927,-0.027325057106020838,False,False
2023-11-02,2023-11-03,AAPL,-0.005181190622993714,-0.019116654502139223,-0.027447854910694423,False,False
2023-11-03,2023-11-06,AAPL,0.014605182889557478,-0.019047247698730833,-0.027349947378390024,False,False
2023-11-06,2023-11-07,AAPL,0.014450857137662476,-0.01893735623304105,-0.02723872961481659,False,False
2023-11-07,2023-11-08,AAPL,0.005884914429795218,-0.01892001765441505,-0.027247718371547644,False,False
2023-11-08,2023-11-09,AAPL,-0.0026245786084363454,-0.01887091007514364,-0.027190227134962813,False,False
2023-11-09,2023-11-10,AAPL,0.02321999777037065,-0.01886246197918286,-0.027172977725810003,False,False
2023-11-10,2023-11-13,AAPL,-0.008583707245447103,-0.01889665012788832,-0.027281483154618542,False,False
2023-11-13,2023-11-14,AAPL,0.014285758191470155,-0.018843928826730447,-0.02709627928515547,False,False
2023-11-14,2023-11-15,AAPL,0.003041007452773803,-0.01884602563838792,-0.02711110874768845,False,False
2023-11-15,2023-11-16,AAPL,0.009042129627399254,-0.01872127499897593,-0.02695131843860905,False,False
2023-11-16,2023-11-17,AAPL,-0.00010559417722144637,-0.01866089775258324,-0.026877027153776416,False,False
2023-11-17,2023-11-20,AAPL,0.009278378963871736,-0.01857046138766688,-0.02675833957968138,False,False
2023-11-20,2023-11-21,AAPL,-0.004230921664687415,-0.01852126157733964,-0.026700463986461663,False,False
2023-11-21,2023-11-22,AAPL,0.0035144722063440437,-0.018505464235991115,-0.026671358987017352,False,False
2023-11-22,2023-11-24,AAPL,-0.007004327896970142,-0.01837807923498571,-0.026511549608115345,False,False
2023-11-24,2023-11-27,AAPL,-0.0009475117594562876,-0.018414411087668073,-0.026540856350810885,False,False
2023-11-27,2023-11-28,AAPL,0.003213967563167719,-0.018381595982030412,-0.026493001419073556,False,False
2023-11-28,2023-11-29,AAPL,-0.005409565929457738,-0.018277070654750854,-0.026363857096901568,False,False
2023-11-29,2023-11-30,AAPL,0.0030628659622251586,-0.018205904420226512,-0.02626508350729919,False,False
2023-11-30,2023-12-01,AAPL,0.0067912693031588756,-0.018094894568462697,-0.026125881470143365,False,False
2023-12-01,2023-12-04,AAPL,-0.009464608634222826,-0.01777027230784342,-0.025622493423713616,False,False
2023-12-04,2023-12-05,AAPL,0.021063184854551498,-0.017917567001922586,-0.02581449069253876,False,False
2023-12-05,2023-12-06,AAPL,-0.005687076885812936,-0.018097048755059537,-0.02612099051962423,False,False
2023-12-06,2023-12-07,AAPL,0.010139310156239256,-0.01810032579723824,-0.026122993148411763,False,False
2023-12-07,2023-12-08,AAPL,0.007412394183014204,-0.01795673797110062,-0.025954924640716547,False,False
2023-12-08,2023-12-11,AAPL,-0.012927404862181358,-0.01787414519409994,-0.02586299083670049,False,False
2023-12-11,2023-12-12,AAPL,0.007920261180930588,-0.01804161431304453,-0.02606732289545766,False,False
2023-12-12,2023-12-13,AAPL,0.016691500398916537,-0.01799949371809749,-0.026027486503778632,False,False
2023-12-13,2023-12-14,AAPL,0.0007575944971187631,-0.018034776061560703,-0.026100906427060363,False,False
2023-12-14,2023-12-15,AAPL,-0.002725662957057229,-0.018009873445009768,-0.026065114289541537,False,False
2023-12-15,2023-12-18,AAPL,-0.008503361983995594,-0.01796777340352959,-0.026010049885570125,False,False
2023-12-18,2023-12-19,AAPL,0.005360141616442826,-0.01775019677979561,-0.025706022022078653,False,False
2023-12-19,2023-12-20,AAPL,-0.010713869267645282,-0.01766305863999329,-0.02560267320174407,False,False
2023-12-20,2023-12-21,AAPL,-0.0007700018680799614,-0.01771996631638725,-0.025673757063399114,False,False
2023-12-21,2023-12-22,AAPL,-0.005547528686201786,-0.017721038659298666,-0.025671096788246923,False,False
2023-12-22,2023-12-26,AAPL,-0.0028408550300474955,-0.017734377804065872,-0.025659286642150364,False,False
2023-12-26,2023-12-27,AAPL,0.000517961718064841,-0.017610578127150396,-0.025493783784051614,False,False
2023-12-27,2023-12-28,AAPL,0.0022263843633969493,-0.017610410933835502,-0.02549341139023324,False,False
2023-12-28,2023-12-29,AAPL,-0.0054242623375125865,-0.01755046494831778,-0.025419488745029726,False,False
2023-12-29,2024-01-02,AAPL,-0.03578669471884177,-0.01732308446182455,-0.025110627854730824,True,True
2024-01-02,2024-01-03,AAPL,-0.007487579685407364,-0.018223994861085453,-0.026315747643000077,False,False
2024-01-03,2024-01-04,AAPL,-0.012699968666017969,-0.018273263696610986,-0.026364115201157185,False,False
2024-01-04,2024-01-05,AAPL,-0.004013246354206412,-0.018050189816615016,-0.026083107715666732,False,False
2024-01-05,2024-01-08,AAPL,0.024174979350496173,-0.018083801302195238,-0.026103245359554134,False,False
2024-01-08,2024-01-09,AAPL,-0.0022634314567256952,-0.018247833034171296,-0.026394989133037536,False,False
2024-01-09,2024-01-10,AAPL,0.00567137404586493,-0.018940849908653558,-0.027440218255239273,False,False
2024-01-10,2024-01-11,AAPL,-0.0032224384475177947,-0.01774223379036648,-0.025657069014819605,False,False
2024-01-11,2024-01-12,AAPL,0.001778046056661653,-0.01783377791708373,-0.025764122683762013,False,False
2024-01-12,2024-01-16,AAPL,-0.012317145314028055,-0.017326057547034625,-0.025021203824955554,False,False
2024-01-16,2024-01-17,AAPL,-0.0051734776013113715,-0.017863970284581233,-0.025756483580021732,False,False
2024-01-17,2024-01-18,AAPL,0.032570700881001,-0.017962345929578655,-0.025868416606876922,False,False
2024-01-18,2024-01-19,AAPL,0.015533014471189599,-0.01852826203798455,-0.02672897870209457,False,False
2024-01-19,2024-01-22,AAPL,0.012163326482440562,-0.018502999146934773,-0.026721648031440025,False,False
2024-01-22,2024-01-23,AAPL,0.006653265711023648,-0.018464030070297135,-0.0266811367490993,False,False
2024-01-23,2024-01-24,AAPL,-0.003484001583329621,-0.01844069174292817,-0.026637742831458533,False,False
2024-01-24,2024-01-25,AAPL,-0.0016966732166975307,-0.018454167016906747,-0.026628080878328537,False,False
2024-01-25,2024-01-26,AAPL,-0.009012679082754826,-0.018442503545951835,-0.026594493433036773,False,False
2024-01-26,2024-01-29,AAPL,-0.003585988454730238,-0.018469395927185533,-0.026618336684785325,False,False
2024-01-29,2024-01-30,AAPL,-0.019245688588821364,-0.018479251447585315,-0.026609662874664305,True,False
2024-01-30,2024-01-31,AAPL,-0.019357635848883947,-0.018701781473307397,-0.02687804222931877,True,False
2024-01-31,2024-02-01,AAPL,0.01334061450721169,-0.018841134422029143,-0.027062042632510636,False,False
